95.09;149.69;141.1;131.95;123.49;119.02;95.95;91.96;90.83;104.27;102.54;100.33;99.16;98.42;98.42;88.47;85.17;86.35;88.31;86.26;85.21;84.2;85.65;85.32;91.92;84.08;85.56;88.05;85.57;90.08;96.14;85.85;85.23;85.63;85.09;85.61;89.41;84.45;84.29;73.01;77.36;74.4;79.67;76.55;73.65;75.74;73.82;72.75;79.3;75.7;75.98;76.52;72.59;78.57;73.81;75.18;77.31;77.37;75.73;78.62;
95.06;86.5;69.53;72.51;66.34;60.43;47.19;45.73;44.61;48.73;47.47;45.73;44.82;43.81;50.92;39.12;38.46;37.62;38.97;37.57;39.23;38.03;38.11;37.33;37.01;37.38;37.24;37.59;36.81;36.68;40.45;36.91;36.13;36.62;36.27;35.82;36.13;35.68;35.9;32.46;33.21;32.79;33.48;33.43;33.85;34.47;33.48;33;32.81;33.1;34.55;32.56;33.27;34.22;32.5;32.87;32.76;34.26;33;33.48;
99.7;94.93;58.31;58.21;51.4;38.86;40.41;36.78;33.78;37.39;36.65;34.86;34.79;33.48;32.88;28.1;28.13;28.77;29.84;28.32;29.14;26.46;28.91;28.63;32.15;28.28;27.44;27.1;27.05;26.65;29.09;28.56;28.62;28.72;27.92;28.13;29.19;28.28;27.87;26.54;27.8;26.52;26.89;26.68;25.76;26.61;26.67;25.97;27.48;27.65;28.44;26.96;25.94;26.92;26.9;28.22;27.53;27.71;27.57;31.15;
107.21;73.61;56.29;55.97;48.69;44.89;33.92;34.01;36.25;36.11;35.12;42.6;33.27;32.57;32.17;28.25;29.02;30.77;28.49;27.63;29.9;27.96;29.7;27.99;28.53;27.85;28.28;28.31;26.83;26.28;29.39;29.08;29.75;29.02;29.5;29.23;29.46;28.91;28.6;27.07;27.44;27.02;26.32;27.51;26.73;25.7;27.05;26.33;26.62;27.5;26.63;26.92;27.82;27.37;28.34;26.45;28.45;27.16;27.61;25.88;
89.63;89.48;54.44;45.63;48.55;44.55;34.99;37.26;33.83;33.72;35.27;29.62;31.4;30.25;30.03;30.26;30.7;31.41;36.77;30.49;29.12;30.09;28.91;30.85;28.78;29.85;30.56;33.29;30.33;32.03;32.87;32.97;34.12;33.52;34.7;33.79;33.51;33.59;34.63;31.07;30.71;32.33;31.86;30.8;32.18;32.67;31.29;32.5;33.13;32.58;32.85;33.87;33.65;33.45;35.09;33.55;37.75;34.25;34.88;34.39;
